,CU@SHFE,AL@SHFE,ZN@SHFE,PB@SHFE,NI@SHFE,SN@SHFE,AU@SHFE,FU@SHFE,WR@SHFE,AG@SHFE,RB@SHFE,HC@SHFE,BU@SHFE,SC@INE,RU@SHFE,SP@SHFE,M@DCE,Y@DCE,A@DCE,B@DCE,P@DCE,C@DCE,CS@DCE,JD@DCE,BB@DCE,FB@DCE,L@DCE,V@DCE,PP@DCE,J@DCE,JM@DCE,I@DCE,EG@DCE,SR@CZCE,CF@CZCE,ZC@CZCE,FG@CZCE,TA@CZCE,MA@CZCE,WH@CZCE,PM@CZCE,RI@CZCE,LR@CZCE,JR@CZCE,RS@CZCE,OI@CZCE,RM@CZCE,SF@CZCE,SM@CZCE,CY@CZCE,AP@CZCE,CJ@CZCE,NR@INE,UR@CZCE,RR@DCE,SS@SHFE,EB@DCE,SA@CZCE,PG@DCE,LU@INE,LH@DCE,PF@CZCE,PK@CZCE,BC@INE
2017-11-15,-0.021839719,0.000323206,-0.029114907,-0.020402825,-0.049794197,-0.006943962,0.00179019,0,0,0.000258465,-0.026025237,-0.010541799,-0.044461778,,-0.059198866,,0.004255319,-0.009293063,-0.00495322,-0.001517451,-0.012261089,0.000590667,-0.001848429,-0.000226449,0,0.009465479,-0.014788373,-0.045094937,-0.019347037,-0.024966079,-0.038334707,-0.039827772,,-0.002309824,-0.007260726,-0.016019717,-0.00348675,-0.015997156,-0.016557434,0.003387279,0,0,0,0,0,-0.005931198,0.013477089,0.012710612,0.014678899,-0.004329004,,,,,,,,,,,,,,
2017-11-16,-0.000756859,0.000323102,0.00059976,-0.012019231,-0.006233492,0.000699252,-0.002323088,0,0,-0.000258398,-0.006747638,-0.004212091,0.003265306,,0,,0.010240113,0.003015075,0.002212389,0.000911854,0.002555677,-0.002361275,-0.012962963,-0.001812005,0,0.00551572,-0.010869565,-0.017398509,-0.005380563,0.008349569,0.001714531,0.02690583,,-0.010032412,0,-0.013149656,0.010496851,-0.00433526,-0.002104525,-0.004876219,0,0,0,0,0,-0.002088305,0.012411348,-0.004086398,0.013562387,0.00173913,,,,,,,,,,,,,,
2017-11-17,0.001893581,-0.005167959,0.003596404,-0.004595837,-0.01392728,-0.004402208,0.003403188,0,0,0.001550788,-0.013043478,-0.02114954,0.001627339,,0.001883949,,-0.00384481,-0.00501002,0.000275938,-0.001214698,-0.002549162,-0.007692308,-0.027673546,0,0.05,-0.009873834,0.006802721,0.012647555,0.021075172,0.013524703,0.007274283,0.009825328,,-0.007951356,-0.000332447,0.005076142,0.015927978,0.001451379,0.023198594,-0.003015454,0,0,0,0,0,-0.000291036,-0.003064799,0.002637749,0.01338091,-0.001519097,,,,,,,,,,,,,,
2017-11-20,0.000756001,-0.017532468,0.001990842,0.013579576,0.011859838,0.00119315,0.005533738,0,0,0.004645161,0.017621145,0.014234875,0.032493907,,0.006769462,,0.016491228,-0.007385029,0.003034483,0.001824263,-0.008032129,0.007751938,0.001447178,-0.015429998,-0.001904762,0.005540166,0.008835759,0.001665279,0.010485651,0.038126362,0.028887001,0.016216216,,0.005343391,-0.006651147,0.015782828,0.030674847,0.010507246,0.001374098,0.000756144,0,0,0,0,0,-0.002328967,0.022397892,0.005846244,0.011737089,-0.001738752,,,,,,,,,,,,,,
2017-11-21,0.009065156,-0.014540648,-0.000198689,0.000803859,0.004475226,0.002032948,-0.006213385,0,0,-0.005137426,0.018127706,0.006766917,-0.001573564,,-0.003735525,,0.008284432,-0.001352722,0.012926293,-0.00030349,-0.008686211,0.001775148,-0.000963391,0.00967965,0.012977099,-0.012121212,0.007727975,-0.004156276,0.003932277,0.006033578,0.013625103,0,,-0.001563233,-0.000334784,-0.008701057,-0.009920635,-0.00752958,0.024013722,-0.00982244,0,0,0,0,-0.095155106,-0.003793405,0.006443299,0.000290613,-0.005800464,-0.002612671,,,,,,,,,,,,,,
2017-11-22,0.012726932,0.005700872,0.020667727,0.014993307,0.007849793,-0.001329229,0.000178635,0,0,-0.000752257,0.014350252,0.006970376,0.019287834,,0.004124484,,-0.006504622,0.002031832,0.000271518,0.010321797,0.002920774,0.002953337,0.00144648,0.024880164,0,0.023424428,0.004601227,0.038397329,0.002937656,0.039634941,0.058655804,0.009574468,,-0.005010177,-0.003014066,0.00031348,-0.004008016,-0.01734104,0.005695142,0.003433804,0,0,0,0,-0.095155106,0.005565319,-0.006828852,-0.00464846,-0.00991832,-0.001091465,,,,,,,,,,,,,,
2017-11-23,-0.004805027,0.000666889,-0.005062305,-0.034555526,-0.008314914,-0.007355517,0.00053581,0,0,0.000250941,0.002357873,-0.013102596,0.00363901,,0.025018671,,-0.001769285,-0.001351808,-0.00135722,-0.0078125,0.000364033,0.004122497,-0.002888782,-0.001781737,0,0,-0.010178117,0.008038585,-0.008136255,-0.012289942,-0.000384763,0.035827187,,0.005192762,-0.000335909,0.008774679,-0.006706908,-0.004756678,-0.00799467,-0.007224335,0,0,0,0,-0.095155106,-0.003204195,-0.003437903,0.001751313,0.016205068,0.00152972,,,,,,,,,,,,,,
2017-11-24,0.00909935,0.002665778,0.001369863,0.012021858,0.028231798,0.011150318,0.001249554,0,0,0.00125439,-0.003136435,-0.001753507,0.003625816,,0.008743169,,0.007444169,0.003045685,0.000271813,0.001211387,0,-0.003519062,-0.003862868,0.002008032,0,-0.008174387,0.005655527,0.003189793,0.005140545,0.025647537,0.031177829,0.01182266,,0.003287414,0.002016129,0.007145076,0.004726536,0.005147059,-0.000335796,-0.00229797,0,0,0,0,-0.095155106,0.004675628,0.006037085,0.005827506,-0.001159756,0.000654593,,,,,,,,,,,,,,
2017-11-27,-0.01048951,-0.007643735,-0.022083252,-0.01187905,-0.029211396,-0.001116695,0,0,0,-0.001753946,0.004981647,0.004265997,-0.023843931,,-0.031419285,,-0.006685433,-0.007759784,-0.003532609,-0.000604961,-0.017103348,0.001765745,0.003877848,0.001558673,0,0.015934066,-0.025562372,-0.023847377,-0.0304679,-0.006437237,-0.019036954,-0.016553067,,0.012170385,0.006371563,0.016964837,-0.012096774,-0.010607169,-0.032247229,-0.015355086,0,0,0,0,-0.095155106,-0.007853403,-0.009858551,-0.002607184,0.023512337,0.002180549,,,,,,,,,,,,,,
2017-11-28,-0.006695183,-0.011051574,-0.005995204,0.004371585,-0.020627326,-0.001117943,0.003922268,0,0,0.000502008,0.010174798,0.020052083,0.005181347,,0.010067114,,0.003188098,-0.002040122,-0.000272702,0.000605327,0.004813032,0.00293772,0.002414293,0.002445531,0,-0.010275825,-0.002098636,0.002442997,-0.00617284,-0.001245951,0.01217656,-0.000990099,,0.002620626,0.002999,0.000606612,-0.006802721,-0.005545287,0.003818119,0.005847953,0,0,0,0,-0.095155106,-0.002052184,0.001731602,0.023525995,0.013045944,0.00848564,,,,,,,,,,,,,,
2017-11-29,-0.004868002,-0.01015916,-0.002412545,-0.006528836,-0.004342634,-0.00377728,0.000710353,0,0,-0.007526342,0.021952479,0.014296656,-0.006627393,,0.016452074,,-0.003531073,-0.007836457,-0.006819422,0.00030248,-0.002947679,0.006444054,0.000481696,0.01330672,0,0.013661202,0.0064,0,0.004291361,-0.003493014,-0.00037594,0.015857284,,-0.005227552,-0.003619612,-0.001818733,0.010273973,0.003717472,0.012448133,-0.004651163,0,0,0,0,-0.095155106,-0.007344301,-0.001296456,0.017309875,0.021276596,-0.003236246,,,,,,,,,,,,,,
2017-11-30,-0.005832549,-0.003421143,0.006045949,0.006297919,-0.006978519,-0.005827833,-0.007808341,0,0,-0.017694641,0.008339651,-0.001258495,0.017049666,,-0.020760028,,-0.002126152,0.005151099,-0.022246636,0.000604778,0.000369549,-0.001746217,-0.012036591,-0.016633837,0,0.000539084,-0.013778484,-0.019169329,-0.003148544,0.03582592,0.024069199,0.014634146,,-0.012982998,0.011228534,0.012146978,-0.012303486,-0.004074074,-0.007513661,-0.009345794,0,0,0,0,-0.095155106,0.008582421,-0.004327131,-0.00223152,-0.001644737,0.004978355,,,,,,,,,,,,,,
2017-12-1,0.001135503,0.002403021,0.009014423,0.020408163,-0.010102119,-0.006497634,-0.00643892,0,0,-0.006176016,-0.003258145,0.005292339,0.010932945,,0.043837585,,-0.005681818,0.001988731,0.003370787,0,0.007757665,-0.004081633,0.003898635,-0.009440994,0,-0.009698276,0.009134874,0.026058632,0.01331664,0.018570102,0.014461316,0.011538462,,0.004227999,0.009797518,0.00450045,0.013148789,0.033841577,0.024088094,0.010220126,0,0,0,0,0,-0.002347418,-0.008691873,0.027117696,0.003569467,-0.000646134,,,,,,,,,,,,,,
2017-12-4,0.013220019,-0.004080245,0.014691284,0.010666667,0.024625624,0.007322101,-0.000720072,0,0,-0.002589332,0.019864219,0.021308599,0.000720981,,0.027538726,,0.025357143,0.001653986,0.007838746,0.00543971,0.00659824,0.006440281,0.018375242,0.005016303,0.00037679,0.035908596,0.01970181,0.026984127,0.027181849,-0.002506837,-0.015680684,0.041825095,,0.002650865,-0.000323415,0.008363202,0.024590164,0.001079137,0.037298387,0.003501946,0,0,0,0,0,0.000588235,0.026304253,0.042188351,0.055813953,0.000862069,,,,,,,,,,,,,,
2017-12-5,-0.019944082,-0.001707067,-0.013891606,-0.002110818,-0.020785969,-0.00952717,0.000540443,0,0,-0.003115265,-0.007642998,-0.005891016,-0.003602305,,-0.014070352,,-0.002438175,-0.012879789,-0.006944444,-0.002103998,-0.019300801,0.001745201,0,-0.017718992,-0.030885122,0,-0.005744125,-0.005409583,-0.000874795,-0.005254741,-0.019188993,-0.015510949,,0.009953344,-0.002588159,-0.001184834,-0.007333333,-0.014013654,0.028506641,0.005428461,0,0,0,0,0,-0.01675485,-0.005126015,0.090101854,0.003887017,-0.003014643,,,,,,,,,,,,,,
2017-12-6,-0.021491061,-0.015389877,-0.023705179,-0.010047594,-0.027086788,0.002850018,-0.005941664,0,0,-0.010416667,-0.027080745,-0.029135802,0.002892263,,-0.026163778,,0.016759777,0.00301104,-0.000559441,0.00813253,0.005198663,0.005627462,0.011396011,-0.011686992,0.006607073,0,-0.00105042,0.032634033,0.00021889,0.00413413,0.006644518,-0.030583874,,0.00184786,-0.000324359,-0.002669039,0.006715917,0.002186589,0.00976378,-0.01156961,0,0,0,0,0,0.00568012,0.01116359,0.060134164,0.085183273,0.001295896,,,,,,,,,,,,,,
2017-12-7,-0.004664723,-0.013199027,-0.00040808,-0.002136752,-0.006704545,-0.007460036,-0.006882811,0,0,-0.011578947,-0.02247191,-0.02543235,-0.057678443,,-0.025122121,,-0.010989011,-0.019346231,-0.033585223,-0.0023902,-0.018101219,-0.010072748,-0.018309859,-0.011311054,0.013899614,0,-0.016298633,-0.032355154,-0.034686508,-0.081427264,-0.077374404,-0.054493308,,0.001690747,-0.006813757,-0.007136485,-0.027351568,-0.018545455,-0.031815346,-0.013655872,0,0,0,0,0,-0.013079667,-0.00877193,-0.02779661,-0.044957184,-0.003666954,,,,,,,,,,,,,,
2017-12-8,0.009568444,0.008095741,0.008573178,-0.006959315,0.019562979,-0.003364352,-0.006565749,0,0,-0.007454739,0.017502612,0.02374739,0.009946442,,0.006800286,,-0.001736111,-0.001360544,-0.006950478,0.000299491,0.003762227,0.002826456,-0.00191296,0.005200208,0,0,0.011758418,0.053654743,0.022217184,0.028386454,0.005961844,0.024266936,,0.002915452,0.011434172,0.023360288,0.004115226,0.000370508,0.009020619,0.00039557,0,0,0,0,0,0.003012048,-0.002528445,0.053231055,0.069738481,-0.000649491,,,,,,,,,,,,,,
2017-12-11,-0.007350097,-0.005586592,-0.002631046,-0.003234501,-0.014250449,-0.011707247,0.000734349,0,0,0.004291845,0.00436457,-0.000509814,-0.000757576,,-0.003199431,,-0.008695652,0.003065395,0.008165646,-0.002694611,-0.002248876,-0.002818489,-0.01006229,-0.011898603,0.009520183,0,-0.001056524,-0.00295203,0.007540475,0.018886199,0.009482418,-0.02171767,,-0.000917993,-0.021963824,0,-0.004098361,-0.001111111,0.00524109,0.000395413,0,0,0,0,0,0.003603604,-0.008449514,-0.001324211,0.032130384,0.001083189,,,,,,,,,,,,,,
2017-12-12,0.014614186,0.000702247,0.013189935,0.035965387,0.020034149,-0.001889535,-0.002384884,0,0,-0.002938034,-0.007157464,-0.001785259,-0.011372252,,0.010342368,,-0.002105263,0.004074703,-0.001657001,-0.005703993,0.000751315,0,0.000968054,0.00104712,-0.0116937,0.018907563,0.012162877,0,0.010235527,0.003326996,0.006262231,0.015136226,,-0.004900459,-0.00330251,0.002926544,-0.004115226,0.004078606,0.028154327,0,0,0,0,0,0,0.002094554,-0.000852152,-0.024088398,0,0.002380437,,,,,,,,,,,,,,
2017-12-13,0.005377377,0,0.009012618,0.006003654,0.002343488,-0.023445464,-0.000183891,0,0,-0.002143048,-0.013645726,-0.012774655,0.006134969,,-0.006000706,,-0.000703235,-0.003043625,0.001936376,0.002717391,-0.000750751,0.00508762,0.007736944,0.004707113,0,0.001030928,-0.012016719,-0.012583272,-0.011112322,-0.020132639,-0.000388954,0.005964215,,-0.024007387,-0.001656726,0.000875401,0.018595041,-0.001846381,-0.004732928,0.007114625,0,0,0,0,0,-0.001492983,0.002132196,-0.003849638,0.000902323,0.007772021,,,,,,,,,,,,,,
2017-12-14,-0.001146132,0.001754386,-0.003374355,-0.01141671,-0.00679136,0.003578885,0.008828398,0,0,0.019865772,-0.01174628,-0.000258799,-0.00304878,,0.014204545,,-0.006685433,-0.015264586,0.003865268,-0.002710027,-0.019909842,0.003937008,0.007197697,0.003904217,0,0,-0.004230566,-0.007496252,-0.008482979,-0.034082669,-0.037743191,-0.015810277,,-0.011774461,-0.003318951,0.004956268,-0.029749831,-0.015168331,-0.013247283,0.004709576,0,0,0,0,0,-0.014354067,-0.010212766,-0.049329393,-0.030876719,0.000214225,,,,,,,,,,,,,,
2017-12-15,0.012048193,0.012259194,0.009958176,-0.003674541,0.010088555,-0.001560178,0,0,0,-0.004738089,0.010036978,0.016308568,0.002293578,,0.009453782,,-0.004250797,-0.000688942,-0.00110011,-0.002113527,0.005366041,0.003921569,0.000952835,0.000259269,0,0.001544799,-0.004779607,0.000755287,-0.007222222,0.029029029,0.025879499,0.020080321,,0.000335627,0.002997003,0.002320859,0.006271777,0.00150263,-0.002409639,-0.001171875,0,0,0,0,0,0.003033981,-0.000859845,-0.033955045,-0.034883721,-0.003880147,,,,,,,,,,,,,,
2017-12-18,0.012093726,0.00449827,0.010254388,0.017650158,0.040284097,0.02254632,0.000546946,0,0,0.005025126,0.013075314,0.004075395,0.009916095,,0.010058966,,0.001422981,0.00551534,0.011563877,0.010590015,0.009149828,0.017299107,0.021418372,0.00311042,-0.008778626,-0.033419023,0.009605123,0.009056604,0.01544488,0.050340467,0.064643279,0.05511811,,0.005535984,0.004648074,0.006657019,0.024238227,0.001125281,0.016563147,-0.000782167,0,0,0,0,0,0.007562008,0.006454389,0.030755177,0.013012048,0.004977278,,,,,,,,,,,,,,
2017-12-19,-0.00317401,-0.002411299,-0.012883076,-0.00336526,0.009707702,-0.00196478,0.004190962,0,0,0.001578947,-0.021424884,-0.02891933,-0.004531722,,-0.009615385,,0.001065719,-0.008913267,-0.001360915,-0.004491018,-0.007555723,-0.003839824,-0.005591799,-0.016020672,0.003850597,0,0.019027484,0.004487659,0.01840626,-0.018754341,0.021473528,-0.013992537,,-0.004337671,-0.015532056,-0.007475561,0,0.004870738,-0.003394433,-0.009001957,0,0,0,0,0,-0.010207145,-0.002565199,-0.006499261,0.008087536,-0.003660637,,,,,,,,,,,,,,
2017-12-20,0.005431729,0.014157459,0.009491794,0.005198856,0.005071315,0.006124681,-0.002177463,0,0,-0.001576458,0.003429174,0.003134796,0.002276176,,0.003467406,,-0.004968062,-0.000691802,-0.005996184,-0.000902256,0.003806624,0.001651982,0.003748828,-0.007090336,-0.004219409,0,0.003112033,0.000744602,0.001082251,-0.018168948,-0.00108735,0.000946074,,0.000335121,-0.00436388,-0.00405562,0.004732928,0.002609993,0.010217984,-0.000789889,0,0,0,0,0,0.000303306,-0.007715388,0.000594707,-0.014157622,0.001945105,,,,,,,,,,,,,,
2017-12-21,0.010245902,-0.001361934,-0.002546523,-0.008533747,0.006412278,-7.25E-05,-0.000909256,0,0,-0.000789474,0.012881178,0.010677083,-0.020439061,,-0.007256393,,-0.004992867,-0.015230183,-0.00137099,0,-0.017823284,0.009345794,-0.000466853,-0.001586882,0.005007704,0,0.000517063,-0.022321429,-0.001513514,-0.004085556,-0.002539913,0.005671078,,0.001172529,0.00303439,-0.008796733,0.004037685,-0.001859427,-0.014160486,0.004743083,0,0,0,0.012128563,0,-0.015160703,-0.006479482,0.065081724,0.041407372,-0.003451251,,,,,,,,,,,,,,
2017-12-22,0.004978794,-0.002386635,0.004124116,0.003390715,0.001566743,-0.002174228,0.000728067,0,0,0,0.023098884,0.022932234,0,,-0.025060912,,-0.001433692,-0.011950791,-0.011257551,-0.006622517,-0.008880309,-0.00708061,-0.001401214,0.003708609,0,0,-0.005684755,0.009893455,-0.002057168,0.022200772,0.013095671,0.026315789,,-0.002676928,0.003697479,-0.0022187,0.013404826,-0.001862891,-0.001367989,0.001180173,0,0,0,0.012128563,0,-0.013238916,-0.000434783,-0.012276786,-0.02275339,-0.003679654,0.040641026,,,,,,,,,,,,,
2017-12-25,0.003669725,0.005809979,-0.010365734,-0.005718742,-0.008655751,0.003776874,0.006184067,0,0,0.011588096,-0.039320142,-0.035516373,0.00309119,,0.001785077,,0.0028715,0.00675916,0.018050542,0.002424242,0.008180756,-0.008776742,-0.014499532,0.005278438,0,0.013829787,-0.009355509,-0.012810852,-0.007920148,-0.051935788,-0.054219031,-0.037545788,,0.003187385,0.003348962,-0.00317662,-0.013888889,0.001493094,-0.019178082,-0.001964637,0,0,0,0.012128563,0,0.009360374,0.002174859,-0.050564972,-0.015992474,0.003258744,-0.002710361,,,,,,,,,,,,,
2017-12-26,0.009872029,-0.007135576,0.008893281,-0.006535948,0.005996213,0.013517339,-0.000361533,0,0,0.000781047,0.009242144,0.010707757,0.003081664,,0.020313614,,0.009305655,0.000353357,0.001091107,-0.002116082,0.000386399,0.00166021,0.004746084,-0.007351011,0,0.049842602,0.027806925,0.022137405,0.020669291,0.009711155,0.006833713,-0.007611798,,-0.002173913,-0.001335113,0.006373486,-0.002012072,0.017144987,0.01222067,0.001574803,0,0,0,0.012128563,0,-0.001854714,0.010416667,0.003867896,0.002482074,0.000866176,-0.000617665,,,,,,,,,,,,,
2017-12-27,-0.005068791,0.009240246,-0.005876592,0.002105263,-0.010875248,-0.002234481,0.002350814,0,0,0.00364204,-0.007849294,-0.003359173,0.009984639,,-0.010129235,,0.00141844,0.007771106,0,-0.002423508,0.010428737,0.003314917,0.002834199,0.006347527,0,-0.011994003,-0.005104645,-0.01493652,-0.008893175,-0.028360049,-0.025263952,-0.011505273,,-0.007206301,0.001336898,-0.031348955,-0.010752688,0.002565042,-0.013107968,-0.004716981,0,0,0,0.012128563,0,0.002167854,0.003436426,0.008002371,0.010729023,-0.003245348,-0.000494438,,,,,,,,,,,,,
2017-12-28,0.015250545,0.025771448,0.01320197,0.011029412,0.023469711,0.010497586,0.003247339,0,0,0.008553655,-0.008966245,-0.00233342,-0.002281369,,0.002117149,,-0.006373938,-0.002103049,-0.010354223,-0.003947768,0.003058104,-0.001101322,-0.001413095,0.003942181,0,0.018715225,0.001539251,-0.00075815,0.001621622,0.005837563,0.00696325,0.005819593,,0.002363268,0.00400534,-0.005557372,0.001358696,0.005116959,-0.007689619,-0.008293839,0,0,0,0.012128563,0,-0.006489493,-0.00385274,-0.046456924,-0.022318998,0.005209464,0.00222607,,,,,,,,,,,,,
2017-12-29,-0.006080114,0.00661157,0.000583431,-0.004155844,0.000619771,0.003116559,-0.000899119,0,0,-0.002056027,0.009579564,-0.000519751,-0.000762195,,-0.006690141,,-0.016037063,-0.00456621,-0.001651982,-0.004268293,-0.004192073,0.001102536,0.001415094,-0.001308901,-0.010348793,0.049652433,0.004098361,0.009863429,0.002158662,-0.001009336,0.008835959,0.025072324,,-0.000168407,-0.006316489,-0.004930966,0.006105834,0.003636364,0.004931314,0.001165049,0,0,0,0.012128563,0,-0.001866252,-0.015900301,0.003700278,0.007238307,-0.002375297,-0.001974334,,,,,,,,,,,,,
2018-1-2,-0.003418496,-0.009852217,0.004859086,-0.007824726,0.023743161,0.007594587,0.005759539,0,0,0.004893124,0.021085925,0.021060842,0.022883295,,0.016660759,,0.00144875,0.019760056,0.003585218,0.002143295,0.019135094,0.00715859,0.007536505,0.008650066,0.017041053,0.038789026,0.015816327,0.01878287,0.022401723,0.017681233,0.019040366,0.022577611,,-0.006737409,0.006356641,0.012223323,-0.014160486,0.010144928,0.024535577,0.007757952,0,0,0,0.012128563,0,0.018697414,-0.000873362,-0.006758833,0.002763958,-0.001298701,0.001607319,,,,,,,,,,,,,
2018-1-3,-0.007582596,-0.00066335,-0.002901354,0.015247108,-0.005546032,-0.006098397,0.003400143,0,0,-0.001281394,-0.016778523,-0.016042781,-0.007457122,,-0.003138075,,0.002893309,-0.000346021,0.005496015,-0.001833181,-0.001126549,0.013121925,0.011220196,-0.011434511,-0.012185834,-0.006830601,0.002009041,-0.001474926,-0.000316022,0.000248201,0.010463378,-0.013799448,,0.001356622,-0.005319149,0.000652742,-0.005471956,-0.004304161,-0.0047896,0.01039261,0,0,0,0.012128563,0,0.003364943,0.002622378,0.00030931,-0.018743109,-0.003034244,-0.000864091,,,,,,,,,,,,,
2018-1-4,0.006367109,-0.001648533,0.007953443,0.004919731,0.005678361,0.001792485,-0.004815409,0,0,-0.003079292,0.002625361,0.003364389,0.012772352,,-0.012591815,,-0.001081861,0.007961232,0.002732987,0.000306091,0.006766917,-0.002698327,-0.007397134,-0.001840168,-0.00385505,0,0.001503759,0.008124077,0.003582719,0.037220844,0.011094675,0.013992537,,-0.007959356,0.003342246,0.017612524,0.011691884,0.014769452,0.008250258,0.006857143,0,0,0,0.012128563,0,0.006402439,-0.004795118,-0.002164502,0.00505618,0.000434783,-0.000247097,,,,,,,,,,,,,
2018-1-5,-0.00560376,0.004623514,0.004424779,0.003864983,-0.006049607,0.001995733,0.003046595,0,0,0.001287001,-0.005498822,-0.009027599,0.00074184,,-0.001771165,,0.001805054,0,0.000817661,0.001529988,0.001120239,0.002705628,0.000931532,-0.002370292,0.020510836,0,-0.001501502,0.000732601,-0.001679966,-0.013636364,-0.004754938,-0.009199632,,0.001536361,0.01065956,0.006730769,-0.007477906,-0.000709975,-0.003068531,0.000756716,0,0,0,0.012128563,0,0.003938201,0.004380201,-0.008986675,-0.010620458,0.006301608,0.000865052,,,,,,,,,,,,,
2018-1-8,-0.005817124,-0.011176857,-0.001723808,-0.003850103,-0.000912964,-0.006799451,0.00125067,0,0,0.000257069,0.005265929,0.005726184,-0.002965159,,-0.001064585,,-0.002882883,-0.011675824,0.004357298,-0.00152765,-0.010070869,-0.015110631,-0.01535598,-0.0187434,-0.00644672,0,-0.001503759,0,0.002208666,0.013582343,0.022050717,0.031569174,,0.001193114,0.000329598,0.007004139,0.035616438,0.010301954,0.023255814,-0.003780718,0,0,0,0.012128563,0,-0.007242004,-0.005669429,0.00343965,0.010451977,-0.000215936,-0.001852081,,,,,,,,,,,,,
2018-1-9,0.005851161,0.002327128,0.011128166,0.011079619,0.00903645,6.92E-05,0.001249108,0,0,0.001285017,0.000261917,-0.000517598,0.008178439,,0,,0.00325262,0.006601807,-0.003253796,-0.003671971,0.010926903,0.000547945,0.002362949,0.000807103,0,-0.010875476,-0.003012048,-0.005124451,-0.003148284,-0.008375209,-0.004314995,0.0090009,,-0.001702417,0.00461285,-0.003161555,-0.003306878,0.000703235,-0.004010695,-0.010246679,0,0,0,0.012128563,0,0.001519757,0.007017544,0.006544095,0.012021247,0.001727862,-0.014596734,,,,,,,,,,,,,
2018-1-10,-0.003817488,-0.000995025,-0.011764706,-0.010448522,0.010464882,0.004701978,-0.002138656,0,0,-0.005903491,0.00785546,0.004660798,0.016961652,,-0.002841918,,-0.002881844,0.000690369,0.005440696,-0.021805897,-0.006708908,0.001642935,0.001414427,0.000268817,0.001145038,0,0.009063444,-0.005150846,0.009369407,-0.022683398,-0.019862766,-0.005352364,,0.002216917,0.000327976,0.010783381,0.00066357,-0.003865074,-0.001006711,0.000766871,0,0,0,0.012128563,0,-0.00060698,-0.003919861,0.001857585,0.000828729,-0.002156102,-0.003514938,,,,,,,,,,,,,
2018-1-11,0.005656934,0.009960159,0.008256528,-0.001287664,0.010057757,-0.001032347,0.00321486,0,0,0.003098373,-0.002857885,-0.001546392,-0.002900653,,0.00961881,,-0.005057803,-0.002069679,-0.009199134,0.008791209,-0.000375235,-0.004373975,-0.005649718,0.000268745,0,0,0.006487026,-0.00295858,0.00458907,0.002222222,0.014738394,-0.002690583,,-0.000850774,0.002295082,-0.002196423,-0.01061008,0.001410935,-0.000671817,-0.004214559,0,0,0,0.012128563,0,-0.002429396,-0.007433319,-0.004944376,-0.009384488,-0.002156102,-0.009196271,,,,,,,,,,,,,
2018-1-12,-0.005625113,-0.007889546,0.004570558,-0.007220217,-0.01833777,0.001722356,0.002492434,0,0,0.001287001,-0.012506514,-0.011099639,0.000727273,,0.008821454,,-0.009077705,-0.008295887,-0.004915347,-0.007158419,-0.012387387,0.003294893,0.006628788,0,0.0026687,-0.043980209,0.006445216,0.012611276,0.004879568,-0.009115546,-0.022875817,-0.021582734,,-0.001702997,0.010794897,-0.006289308,0.002680965,-0.006692497,-0.007731092,0.000384763,0,0,0,0,0,-0.008828006,-0.010572687,0.002484472,0.027027027,0,-0.009917355,,,,,,,,,,,,,
2018-1-15,0.003467153,0.002650762,-0.00056872,-0.003376623,0.006427639,-0.003851444,0.001775884,0,0,0.009254499,0.003166227,0.001566171,0.020348837,,0.010493179,,0.010260169,0.000348554,0.007958288,-0.004075235,-0.000760167,-0.001094691,0.005174036,-0.004030091,0,-0.029902243,-0.003448276,-0.002197802,-0.001549747,-0.013426156,-0.013749535,-0.013786765,,-0.008017741,-0.011003236,-0.003481013,-0.009358289,0.006382979,-0.005081301,-0.001923077,0,0,0,0,0,-0.003071253,0.010685663,0.001548947,0.003798155,-0.00021645,-0.001284192,,,,,,,,,,,,,
2018-1-16,-0.012547736,-0.025446134,-0.011191199,-0.01902528,-0.023949706,0.000897542,-0.001418188,0,0,-0.004839531,-0.003156234,-0.003909304,-0.014957265,,-0.015230183,,-0.001088139,-0.002090592,-0.019057991,-0.007869059,-0.005705591,-0.001643836,-0.000467946,-0.009441597,0.079895788,0,-0.023727138,-0.026431718,-0.025662252,-0.01234879,-0.037302185,-0.01304753,,0,-0.003272251,0.0057161,-0.010121457,-0.00880902,-0.037453184,0.006165703,0,0,0,0,0,-0.009242144,-0.000440529,0.034952057,0.004054054,0,-0.006943551,,,,,,,,,,,,,
2018-1-17,-0.013259669,-0.007799254,-0.000383656,0.016737513,-0.008792557,-0.001655515,-0.00301793,0,0,-0.007934477,0.009762533,0.005494505,0,,-0.005623902,,0.005809731,-0.00349162,-0.001110186,0.002220812,-0.008798776,-0.003293085,-0.009831461,0,-0.007237636,0,-0.00556962,-0.009049774,-0.00382328,-0.000255167,0.005088063,0.003777148,,-0.005159071,-0.005252791,0.003473319,0.005453306,-0.00604337,-0.001414927,0.007276905,0,0,0,0,0,0.003109453,0.004847951,-0.000597729,0.002422611,-0.000216497,-0.006862618,,,,,,,,,,,,,
